Path,Class,random_num,Type,Mean,Var,xCorrect,xWrong
/scratch/team4/posters_all/146599.jpg,Romance,0.34776585974550656,Train,,,0,0
/scratch/team4/posters_all/8447.jpg,Drama,0.7508121031361555,Train,,,0,0
/scratch/team4/posters_all/10534.jpg,Action,0.7259979853504515,Train,,,0,0
/scratch/team4/posters_all/17414.jpg,Adventure,0.8833060912058098,Test,,,0,0
/scratch/team4/posters_all/13997.jpg,Comedy,0.6236722070556089,Train,,,0,0
/scratch/team4/posters_all/2086.jpg,Crime,0.7509424340273372,Train,,,0,0
/scratch/team4/posters_all/61548.jpg,Drama,0.34889834197784253,Train,,,0,0
/scratch/team4/posters_all/9095.jpg,Drama,0.2699278917650261,Train,,,0,0
/scratch/team4/posters_all/12158.jpg,Comedy,0.8958862181960668,Test,,,0,0
/scratch/team4/posters_all/9283.jpg,Comedy,0.4280911898712949,Train,,,0,0
/scratch/team4/posters_all/9208.jpg,Action,0.9648400471483856,Test,,,0,0
/scratch/team4/posters_all/40154.jpg,Comedy,0.6634414978184481,Train,,,0,0
/scratch/team4/posters_all/406.jpg,Drama,0.6216957202091218,Train,,,0,0
/scratch/team4/posters_all/45549.jpg,Action,0.11474597295337519,Train,,,0,0
/scratch/team4/posters_all/63076.jpg,Documentary,0.9494892587070712,Test,,,0,0
/scratch/team4/posters_all/11062.jpg,Drama,0.4499121334799405,Train,,,0,0
/scratch/team4/posters_all/13685.jpg,Comedy,0.5783896143871318,Train,,,0,0
/scratch/team4/posters_all/47475.jpg,Comedy,0.40813680276128117,Train,,,0,0
/scratch/team4/posters_all/2045.jpg,Drama,0.2370269802430277,Train,,,0,0
/scratch/team4/posters_all/9614.jpg,Comedy,0.9033795205622538,Test,,,0,0
/scratch/team4/posters_all/688.jpg,Drama,0.5736794866722859,Train,,,0,0
/scratch/team4/posters_all/11907.jpg,Drama,0.00287032703115897,Train,,,0,0
/scratch/team4/posters_all/10874.jpg,Action,0.6171449136207239,Train,,,0,0
/scratch/team4/posters_all/89333.jpg,Documentary,0.32664490177209615,Train,,,0,0
/scratch/team4/posters_all/96357.jpg,Crime,0.5270581022576093,Train,,,0,0
/scratch/team4/posters_all/197.jpg,Action,0.8859420993107745,Test,,,0,0
/scratch/team4/posters_all/103.jpg,Crime,0.35726976000249977,Train,,,0,0
/scratch/team4/posters_all/33542.jpg,Crime,0.9085351509197992,Test,,,0,0
/scratch/team4/posters_all/43566.jpg,Drama,0.6233601157918027,Train,,,0,0
/scratch/team4/posters_all/71754.jpg,Drama,0.015821242846556283,Train,,,0,0
/scratch/team4/posters_all/43612.jpg,Comedy,0.9294372337437613,Test,,,0,0
/scratch/team4/posters_all/51352.jpg,Documentary,0.690896917516924,Train,,,0,0
/scratch/team4/posters_all/16934.jpg,Comedy,0.9973228504514805,Test,,,0,0
/scratch/team4/posters_all/10324.jpg,Comedy,0.17234050834532855,Train,,,0,0
/scratch/team4/posters_all/78406.jpg,Comedy,0.13713574962887776,Train,,,0,0
/scratch/team4/posters_all/55731.jpg,Action,0.9325954630371636,Test,,,0,0
/scratch/team4/posters_all/32119.jpg,Drama,0.6968181614899002,Train,,,0,0
/scratch/team4/posters_all/11066.jpg,Comedy,0.06600017272206249,Train,,,0,0
/scratch/team4/posters_all/11104.jpg,Drama,0.7554630526024664,Train,,,0,0
/scratch/team4/posters_all/37975.jpg,Drama,0.7538761884612464,Train,,,0,0
/scratch/team4/posters_all/2074.jpg,Comedy,0.9230245355464833,Test,,,0,0
/scratch/team4/posters_all/27793.jpg,Fantasy,0.7115247586284718,Train,,,0,0
/scratch/team4/posters_all/44284.jpg,Drama,0.1242709619721647,Train,,,0,0
/scratch/team4/posters_all/110972.jpg,Comedy,0.01988013383979559,Train,,,0,0
/scratch/team4/posters_all/32622.jpg,Comedy,0.026210986877719278,Train,,,0,0
/scratch/team4/posters_all/73067.jpg,Drama,0.028306488020794607,Train,,,0,0
/scratch/team4/posters_all/11863.jpg,Action,0.2462110676030459,Train,,,0,0
/scratch/team4/posters_all/55475.jpg,Comedy,0.860027948682888,Test,,,0,0
/scratch/team4/posters_all/124636.jpg,Music,0.5388310643416528,Train,,,0,0
/scratch/team4/posters_all/9101.jpg,Comedy,0.5528219786857659,Train,,,0,0
/scratch/team4/posters_all/123360.jpg,Documentary,0.8420308923596057,Test,,,0,0
/scratch/team4/posters_all/5757.jpg,Comedy,0.12417331511991114,Train,,,0,0
/scratch/team4/posters_all/39428.jpg,Drama,0.2791836790111395,Train,,,0,0
/scratch/team4/posters_all/9302.jpg,Drama,0.5857592714582879,Train,,,0,0
/scratch/team4/posters_all/11000.jpg,Comedy,0.9695957483196745,Test,,,0,0
/scratch/team4/posters_all/249882.jpg,Drama,0.56103021925571,Train,,,0,0
/scratch/team4/posters_all/16388.jpg,Comedy,0.01864728937294302,Train,,,0,0
/scratch/team4/posters_all/9737.jpg,Action,0.8006326726806163,Test,,,0,0
/scratch/team4/posters_all/30765.jpg,Action,0.23297427384102043,Train,,,0,0
/scratch/team4/posters_all/10474.jpg,Drama,0.8071051956187791,Test,,,0,0
/scratch/team4/posters_all/22279.jpg,Romance,0.38786064406417176,Train,,,0,0
/scratch/team4/posters_all/30157.jpg,Crime,0.8635418545594287,Test,,,0,0
/scratch/team4/posters_all/568.jpg,Drama,0.7471216427371846,Train,,,0,0
/scratch/team4/posters_all/11780.jpg,Adventure,0.5562402339904189,Train,,,0,0
/scratch/team4/posters_all/34996.jpg,Drama,0.13645522566068502,Train,,,0,0
/scratch/team4/posters_all/414.jpg,Action,0.05991768951221166,Train,,,0,0
/scratch/team4/posters_all/649.jpg,Drama,0.12134345574073735,Train,,,0,0
/scratch/team4/posters_all/1873.jpg,Drama,0.044551878544761725,Train,,,0,0
/scratch/team4/posters_all/5894.jpg,Comedy,0.1074941291060929,Train,,,0,0
/scratch/team4/posters_all/1775.jpg,Action,0.2257093386078547,Train,,,0,0
/scratch/team4/posters_all/8839.jpg,Fantasy,0.7129889803826767,Train,,,0,0
/scratch/team4/posters_all/20649.jpg,Mystery,0.5597169820541424,Train,,,0,0
/scratch/team4/posters_all/10329.jpg,Action,0.012555980159115854,Train,,,0,0
/scratch/team4/posters_all/8963.jpg,War,0.07197427968948678,Train,,,0,0
/scratch/team4/posters_all/26564.jpg,Documentary,0.967276330000272,Test,,,0,0
/scratch/team4/posters_all/8068.jpg,Thriller,0.5681004619199421,Train,,,0,0
/scratch/team4/posters_all/8512.jpg,Crime,0.20329323466099047,Train,,,0,0
/scratch/team4/posters_all/1572.jpg,Action,0.2523257445703234,Train,,,0,0
/scratch/team4/posters_all/13552.jpg,Action,0.7438258540750929,Train,,,0,0
/scratch/team4/posters_all/259209.jpg,Drama,0.1954294811093188,Train,,,0,0
/scratch/team4/posters_all/6520.jpg,Action,0.5813589272732578,Train,,,0,0
/scratch/team4/posters_all/9073.jpg,Adventure,0.9700199890883123,Test,,,0,0
/scratch/team4/posters_all/10428.jpg,Action,0.8468288014900353,Test,,,0,0
/scratch/team4/posters_all/17447.jpg,Comedy,0.23984775914758616,Train,,,0,0
/scratch/team4/posters_all/9886.jpg,Adventure,0.49376971426872995,Train,,,0,0
/scratch/team4/posters_all/9482.jpg,Science Fiction,0.6199557183813798,Train,,,0,0
/scratch/team4/posters_all/19326.jpg,Comedy,0.8289808995501787,Test,,,0,0
/scratch/team4/posters_all/9344.jpg,Drama,0.15679139464608427,Train,,,0,0
/scratch/team4/posters_all/9071.jpg,Drama,0.018576202177409518,Train,,,0,0
/scratch/team4/posters_all/8973.jpg,Mystery,0.07002214371922233,Train,,,0,0
/scratch/team4/posters_all/15730.jpg,Comedy,0.4863451109370318,Train,,,0,0
/scratch/team4/posters_all/47608.jpg,Drama,0.6063294616533303,Train,,,0,0
/scratch/team4/posters_all/2293.jpg,Romance,0.5688514370864813,Train,,,0,0
/scratch/team4/posters_all/9070.jpg,Action,0.31736240932216075,Train,,,0,0
/scratch/team4/posters_all/68274.jpg,Comedy,0.9886161544124489,Test,,,0,0
/scratch/team4/posters_all/48787.jpg,Thriller,0.5797452192457969,Train,,,0,0
/scratch/team4/posters_all/34574.jpg,Horror,0.3801411726235504,Train,,,0,0
/scratch/team4/posters_all/1642.jpg,Crime,0.5509482191178968,Train,,,0,0
/scratch/team4/posters_all/11472.jpg,Romance,0.7453344309065021,Train,,,0,0
/scratch/team4/posters_all/36196.jpg,Comedy,0.6692328934531846,Train,,,0,0
/scratch/team4/posters_all/11980.jpg,Fantasy,0.2649195576628094,Train,,,0,0
/scratch/team4/posters_all/58372.jpg,Fantasy,0.06633483442844157,Train,,,0,0
/scratch/team4/posters_all/32646.jpg,Drama,0.3700841979141063,Train,,,0,0
/scratch/team4/posters_all/10533.jpg,Drama,0.6297175070215645,Train,,,0,0
/scratch/team4/posters_all/56088.jpg,Documentary,0.2101740099148396,Train,,,0,0
/scratch/team4/posters_all/10802.jpg,Drama,0.7527555537388139,Train,,,0,0
/scratch/team4/posters_all/10149.jpg,Comedy,0.06653648135411494,Train,,,0,0
/scratch/team4/posters_all/18402.jpg,Comedy,0.26031509857854096,Train,,,0,0
/scratch/team4/posters_all/9348.jpg,Science Fiction,0.8047545637433454,Test,,,0,0
/scratch/team4/posters_all/139408.jpg,Drama,0.19343428262332774,Train,,,0,0
/scratch/team4/posters_all/281.jpg,Crime,0.6394608808799401,Train,,,0,0
/scratch/team4/posters_all/5967.jpg,Drama,0.5246703091237337,Train,,,0,0
/scratch/team4/posters_all/79593.jpg,Thriller,0.9248079703993507,Test,,,0,0
/scratch/team4/posters_all/47939.jpg,Fantasy,0.263296770487111,Train,,,0,0
/scratch/team4/posters_all/36834.jpg,Drama,0.06596109068402378,Train,,,0,0
/scratch/team4/posters_all/9090.jpg,Comedy,0.7350659632886695,Train,,,0,0
/scratch/team4/posters_all/3512.jpg,Action,0.7721780295432468,Train,,,0,0
/scratch/team4/posters_all/52856.jpg,Comedy,0.907815852503524,Test,,,0,0
/scratch/team4/posters_all/77350.jpg,Documentary,0.9319720691968373,Test,,,0,0
/scratch/team4/posters_all/9560.jpg,Drama,0.013951572975597015,Train,,,0,0
/scratch/team4/posters_all/9804.jpg,Action,0.2343620861214205,Train,,,0,0
/scratch/team4/posters_all/31611.jpg,Drama,0.6167783570016576,Train,,,0,0
/scratch/team4/posters_all/65796.jpg,Action,0.9490163206876164,Test,,,0,0
/scratch/team4/posters_all/49805.jpg,Drama,0.9501761192470797,Test,,,0,0
/scratch/team4/posters_all/26258.jpg,Adventure,0.5566531881951564,Train,,,0,0
/scratch/team4/posters_all/50797.jpg,Drama,0.9156063497662745,Test,,,0,0
/scratch/team4/posters_all/19155.jpg,Drama,0.6415662089463375,Train,,,0,0
/scratch/team4/posters_all/76.jpg,Drama,0.39000771414124624,Train,,,0,0
/scratch/team4/posters_all/11017.jpg,Comedy,0.48599066709690975,Train,,,0,0
/scratch/team4/posters_all/37141.jpg,Drama,0.6043104829199732,Train,,,0,0
/scratch/team4/posters_all/9382.jpg,Comedy,0.5495479215085626,Train,,,0,0
/scratch/team4/posters_all/6715.jpg,Drama,0.9261814267064536,Test,,,0,0
/scratch/team4/posters_all/18256.jpg,Thriller,0.9187334356336061,Test,,,0,0
/scratch/team4/posters_all/22625.jpg,Drama,0.3948756129235549,Train,,,0,0
/scratch/team4/posters_all/2292.jpg,Comedy,0.9632625284407118,Test,,,0,0
/scratch/team4/posters_all/1909.jpg,Romance,0.17395566668046436,Train,,,0,0
/scratch/team4/posters_all/8984.jpg,Drama,0.12632951943963733,Train,,,0,0
/scratch/team4/posters_all/61813.jpg,Thriller,0.13507915804673132,Train,,,0,0
/scratch/team4/posters_all/4954.jpg,Action,0.5056621656768967,Train,,,0,0
/scratch/team4/posters_all/62488.jpg,Crime,0.021524805274197978,Train,,,0,0
/scratch/team4/posters_all/10531.jpg,Drama,0.947970211217681,Test,,,0,0
/scratch/team4/posters_all/11929.jpg,Crime,0.8271154711707325,Test,,,0,0
/scratch/team4/posters_all/8467.jpg,Comedy,0.015018980742122379,Train,,,0,0
/scratch/team4/posters_all/10451.jpg,Comedy,0.17619625557505525,Train,,,0,0
/scratch/team4/posters_all/20156.jpg,Drama,0.332063574366837,Train,,,0,0
/scratch/team4/posters_all/18395.jpg,Comedy,0.1309968448109169,Train,,,0,0
/scratch/team4/posters_all/522.jpg,Comedy,0.8094906921265821,Test,,,0,0
/scratch/team4/posters_all/397.jpg,Comedy,0.34473665268329345,Train,,,0,0
/scratch/team4/posters_all/10525.jpg,Comedy,0.9401074823333672,Test,,,0,0
/scratch/team4/posters_all/27985.jpg,Action,0.58201417994708,Train,,,0,0
/scratch/team4/posters_all/15789.jpg,Romance,0.8788319844118441,Test,,,0,0
/scratch/team4/posters_all/27303.jpg,Drama,0.8447344453922219,Test,,,0,0
/scratch/team4/posters_all/21183.jpg,Drama,0.9053923187086492,Test,,,0,0
/scratch/team4/posters_all/10954.jpg,History,0.45988026581680697,Train,,,0,0
/scratch/team4/posters_all/47867.jpg,Drama,0.5463468160203733,Train,,,0,0
/scratch/team4/posters_all/43475.jpg,Fantasy,0.7986035911520394,Train,,,0,0
/scratch/team4/posters_all/72031.jpg,Drama,0.28571885173414757,Train,,,0,0
/scratch/team4/posters_all/14275.jpg,Documentary,0.4902535226199277,Train,,,0,0
/scratch/team4/posters_all/1024.jpg,Drama,0.5991103076458784,Train,,,0,0
/scratch/team4/posters_all/17207.jpg,Comedy,0.015533275550835723,Train,,,0,0
/scratch/team4/posters_all/13701.jpg,Drama,0.5934814081966372,Train,,,0,0
/scratch/team4/posters_all/14819.jpg,Comedy,0.4336763489894583,Train,,,0,0
/scratch/team4/posters_all/32631.jpg,Action,0.8073605288848414,Test,,,0,0
/scratch/team4/posters_all/11777.jpg,Comedy,0.31524480309537295,Train,,,0,0
/scratch/team4/posters_all/628.jpg,Horror,0.8928887085251513,Test,,,0,0
/scratch/team4/posters_all/87729.jpg,Drama,0.5778572152845355,Train,,,0,0
/scratch/team4/posters_all/18713.jpg,Comedy,0.18401020162746506,Train,,,0,0
/scratch/team4/posters_all/6280.jpg,Comedy,0.7879292338255043,Train,,,0,0
/scratch/team4/posters_all/9061.jpg,Action,0.6120311770449339,Train,,,0,0
/scratch/team4/posters_all/37108.jpg,Adventure,0.053909272073752956,Train,,,0,0
/scratch/team4/posters_all/6071.jpg,Action,0.4201936800011322,Train,,,0,0
/scratch/team4/posters_all/11.jpg,Adventure,0.6790688365654296,Train,,,0,0
/scratch/team4/posters_all/9587.jpg,Drama,0.9186017779775258,Test,,,0,0
/scratch/team4/posters_all/19101.jpg,Drama,0.00040202489135743313,Train,,,0,0
/scratch/team4/posters_all/49980.jpg,Drama,0.9767591490310596,Test,,,0,0
/scratch/team4/posters_all/17961.jpg,Crime,0.37658031474577447,Train,,,0,0
/scratch/team4/posters_all/18183.jpg,Drama,0.9737835383583225,Test,,,0,0
/scratch/team4/posters_all/4476.jpg,Adventure,0.604716100974053,Train,,,0,0
/scratch/team4/posters_all/11008.jpg,Adventure,0.828845807980693,Test,,,0,0
/scratch/team4/posters_all/47504.jpg,Action,0.5747115047081023,Train,,,0,0
/scratch/team4/posters_all/32325.jpg,Crime,0.6280761983073504,Train,,,0,0
/scratch/team4/posters_all/43742.jpg,Drama,0.28557628169569393,Train,,,0,0
/scratch/team4/posters_all/28313.jpg,Drama,0.586833340656083,Train,,,0,0
/scratch/team4/posters_all/11318.jpg,Comedy,0.7500217637026599,Train,,,0,0
/scratch/team4/posters_all/3036.jpg,Drama,0.8583138364290424,Test,,,0,0
/scratch/team4/posters_all/40490.jpg,Action,0.7550821884676802,Train,,,0,0
/scratch/team4/posters_all/24070.jpg,Comedy,0.698057248447303,Train,,,0,0
/scratch/team4/posters_all/8986.jpg,Comedy,0.8644794300545998,Test,,,0,0
/scratch/team4/posters_all/10510.jpg,Fantasy,0.32268099683674645,Train,,,0,0
/scratch/team4/posters_all/17402.jpg,Comedy,0.6707887907875872,Train,,,0,0
/scratch/team4/posters_all/38722.jpg,Comedy,0.45087393641334916,Train,,,0,0
/scratch/team4/posters_all/8438.jpg,Crime,0.3821027520315172,Train,,,0,0
/scratch/team4/posters_all/11593.jpg,Drama,0.4108113499221856,Train,,,0,0
/scratch/team4/posters_all/1945.jpg,Drama,0.4014795834695406,Train,,,0,0
/scratch/team4/posters_all/39310.jpg,Crime,0.3173839459582769,Train,,,0,0
/scratch/team4/posters_all/109560.jpg,Action,0.6219193679203014,Train,,,0,0
/scratch/team4/posters_all/56428.jpg,Horror,0.43024727082126435,Train,,,0,0
/scratch/team4/posters_all/63105.jpg,Science Fiction,0.9738020779272523,Test,,,0,0
/scratch/team4/posters_all/131957.jpg,Drama,0.6778008914343111,Train,,,0,0
/scratch/team4/posters_all/241.jpg,Crime,0.19856988842711087,Train,,,0,0
/scratch/team4/posters_all/9058.jpg,Comedy,0.4267010093480328,Train,,,0,0
/scratch/team4/posters_all/527.jpg,Drama,0.343346239774423,Train,,,0,0
/scratch/team4/posters_all/18220.jpg,Drama,0.7976388039585666,Train,,,0,0
/scratch/team4/posters_all/6950.jpg,Action,0.8799982885634318,Test,,,0,0
/scratch/team4/posters_all/101.jpg,Thriller,0.903841955826372,Test,,,0,0
/scratch/team4/posters_all/63020.jpg,Comedy,0.6627198123752622,Train,,,0,0
/scratch/team4/posters_all/2307.jpg,Comedy,0.2702082620297578,Train,,,0,0
/scratch/team4/posters_all/680.jpg,Thriller,0.25236670150458973,Train,,,0,0
/scratch/team4/posters_all/41478.jpg,Drama,0.8548979426974024,Test,,,0,0
/scratch/team4/posters_all/25296.jpg,Comedy,0.5277146463087466,Train,,,0,0
/scratch/team4/posters_all/40156.jpg,Drama,0.8021610840045981,Test,,,0,0
/scratch/team4/posters_all/11450.jpg,History,0.5724885171916063,Train,,,0,0
/scratch/team4/posters_all/30304.jpg,Drama,0.7331425252875111,Train,,,0,0
/scratch/team4/posters_all/10452.jpg,Drama,0.5190116274640558,Train,,,0,0
/scratch/team4/posters_all/12106.jpg,Action,0.770883910501888,Train,,,0,0
/scratch/team4/posters_all/161495.jpg,Drama,0.5688579907047155,Train,,,0,0
/scratch/team4/posters_all/3586.jpg,Drama,0.4657098785919809,Train,,,0,0
/scratch/team4/posters_all/110.jpg,Drama,0.3426889079532818,Train,,,0,0
/scratch/team4/posters_all/108.jpg,Drama,0.06820934841670412,Train,,,0,0
/scratch/team4/posters_all/109.jpg,Comedy,0.37792417932809985,Train,,,0,0
/scratch/team4/posters_all/159185.jpg,Drama,0.07962607769825236,Train,,,0,0
/scratch/team4/posters_all/36357.jpg,Comedy,0.982817113730445,Test,,,0,0
/scratch/team4/posters_all/92769.jpg,Horror,0.18161285133076377,Train,,,0,0
/scratch/team4/posters_all/28033.jpg,Comedy,0.8118586977205398,Test,,,0,0
/scratch/team4/posters_all/22586.jpg,Animation,0.8749616449558981,Test,,,0,0
/scratch/team4/posters_all/14334.jpg,Drama,0.6884132523859433,Train,,,0,0
/scratch/team4/posters_all/2636.jpg,Action,0.5694944127453757,Train,,,0,0
/scratch/team4/posters_all/2164.jpg,Action,0.16097143681560877,Train,,,0,0
/scratch/team4/posters_all/11395.jpg,Fantasy,0.4668800227633063,Train,,,0,0
/scratch/team4/posters_all/278.jpg,Drama,0.345172051155215,Train,,,0,0
/scratch/team4/posters_all/9905.jpg,Crime,0.2250399578140846,Train,,,0,0
/scratch/team4/posters_all/87078.jpg,Drama,0.5925118687657968,Train,,,0,0
/scratch/team4/posters_all/12527.jpg,Comedy,0.31226983770191696,Train,,,0,0
/scratch/team4/posters_all/20306.jpg,Crime,0.9163055534683507,Test,,,0,0
/scratch/team4/posters_all/36614.jpg,Comedy,0.9096355249515571,Test,,,0,0
/scratch/team4/posters_all/27993.jpg,Comedy,0.2571182937821962,Train,,,0,0
/scratch/team4/posters_all/31439.jpg,Drama,0.1108913007440292,Train,,,0,0
/scratch/team4/posters_all/9067.jpg,Action,0.19296273201911285,Train,,,0,0
/scratch/team4/posters_all/9059.jpg,Horror,0.49958417067888605,Train,,,0,0
/scratch/team4/posters_all/193.jpg,Science Fiction,0.7285856679745962,Train,,,0,0
/scratch/team4/posters_all/25066.jpg,Crime,0.20819443840879148,Train,,,0,0
/scratch/team4/posters_all/46797.jpg,Drama,0.24803355837723073,Train,,,0,0
/scratch/team4/posters_all/12122.jpg,Thriller,0.851671874936367,Test,,,0,0
/scratch/team4/posters_all/11381.jpg,Comedy,0.41584871826752734,Train,,,0,0
/scratch/team4/posters_all/32636.jpg,Drama,0.6166850671552362,Train,,,0,0
/scratch/team4/posters_all/36141.jpg,Thriller,0.23366613923925006,Train,,,0,0
/scratch/team4/posters_all/95963.jpg,Drama,0.10196725942579743,Train,,,0,0
/scratch/team4/posters_all/1587.jpg,Romance,0.5158570169685298,Train,,,0,0
/scratch/team4/posters_all/9271.jpg,Action,0.47714098704978236,Train,,,0,0
/scratch/team4/posters_all/2064.jpg,Comedy,0.15267164409316325,Train,,,0,0
/scratch/team4/posters_all/19855.jpg,Drama,0.6218062317404155,Train,,,0,0
/scratch/team4/posters_all/60855.jpg,Comedy,0.5440101188139381,Train,,,0,0
/scratch/team4/posters_all/236.jpg,Drama,0.6541373469707443,Train,,,0,0
